booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1062,75173,Stayed,2/13/2022,2/14/2022,1,56,2729,578,2/12/2022
1883,93021,Stayed,2/12/2022,2/13/2022,1,614,3249,688,2/12/2022
1850,133115,Stayed,2/12/2022,2/13/2022,1,651,2144,453,2/12/2022
1040,135672,Cancelled,2/12/2022,2/13/2022,1,468,3184,673,2/12/2022
1342,136424,Stayed,2/12/2022,2/13/2022,1,366,2566,543,2/12/2022
1714,145809,Stayed,2/12/2022,2/13/2022,1,123,1689,358,2/12/2022
1614,147059,Stayed,2/12/2022,2/13/2022,1,77,2239,474,2/12/2022
1120,147455,Stayed,2/12/2022,2/13/2022,1,154,3249,688,2/12/2022
1228,154668,Cancelled,2/12/2022,2/13/2022,1,883,3588,759,2/12/2022
1861,157067,Stayed,2/12/2022,2/13/2022,1,677,2209,486,2/12/2022
1009,164004,Stayed,2/12/2022,2/13/2022,1,571,4614,976,2/12/2022
1308,164227,Cancelled,2/12/2022,2/13/2022,1,716,2794,591,2/12/2022
1781,165107,Stayed,2/15/2022,2/17/2022,1,800,8388,1774,2/12/2022
1481,179789,Stayed,2/12/2022,2/13/2022,1,207,1494,316,2/12/2022
1229,181737,Cancelled,2/12/2022,2/13/2022,1,883,4212,891,2/12/2022
1622,189815,Cancelled,3/4/2022,3/5/2022,1,364,1906,404,2/12/2022
1349,192056,No Show,2/25/2022,2/28/2022,1,348,5066,1114,2/12/2022
1005,193104,Stayed,2/12/2022,2/14/2022,1,252,5502,1164,2/12/2022
